ID,PALABRA,MASCULINO,FEMENINO
6164,peliculay,0,2
896,happybirthdayjanelparrish,0,1
897,vaniisann,0,1
866,palabras,69,65
862,echan,3,3
6165,recuedo,0,2
883,confirmo,1,4
1956,nuestratele,1,3
850,maricada,5,7
875,referente,2,3
1967,paises,12,5
1961,papito,3,6
1962,talentosa,3,1
907,our,36,14
874,ejemplo,29,28
854,tierno,6,9
861,migo,4,6
900,mona,2,6
6167,cinematograficasobre,0,2
2953,desagradable,3,1
6175,callar,7,5
908,universe,1,2
903,lets,8,10
868,acciones,16,19
1957,aidabossa,0,2
1954,celiaenrcn,2,4
904,find,7,9
848,robar,12,8
1968,sinmessiazarenka,0,1
901,dio,32,37
849,diferente,25,34
6172,prestale,1,0
892,repetido,1,1
856,redes,34,21
6173,zapatos,8,4
889,iheartariana,1,1
1960,geta,0,2
1955,canalrcn,6,8
973,dije,19,24
958,trate,1,5
1972,moto,13,7
978,entendi,10,5
1984,figura,11,2
912,nobody,3,6
920,apagas,0,1
2956,maravilloso,7,13
952,incredible,2,3
1974,lanza,3,4
925,devoren,0,1
902,lecciones,3,6
1964,fin,157,144
793,bagre,4,1
863,viejos,7,11
909,now,26,29
541,gusta,109,152
851,tatuar,0,3
853,hagas,11,15
822,fabrica,5,2
864,tiempos,37,26
977,mire,11,8
894,nunca,233,339
865,fueron,25,22
956,cuanto,48,46
877,megustaspero,4,6
873,malo,42,58
929,esto,210,197
926,quesustocuandome,0,1
1975,album,41,36
933,disfracesconceptuales,2,4
979,quedar,16,21
947,see,23,29
915,holding,1,3
881,pll,0,2
932,plladictos,0,1
949,name,3,4
1971,ami,2,7
935,neroalguien,0,1
1982,madre,54,39
938,nacionalviernesdeganarseguidores,0,1
916,us,23,22
961,emocion,13,10
946,blessed,2,2
927,contaron,0,1
944,jb,0,1
1981,malumaresponde,2,12
1978,boy,7,8
1977,boydirty,0,1
976,tuuuu,2,1
928,estemos,2,6
6179,diles,1,1
1970,subete,1,1
918,focus,17,7
10400,pour,2,0
943,adele,18,24
930,mato,8,6
911,aint,0,3
6176,sueltes,1,3
940,heart,13,9
10399,du,3,0
953,hermosa,70,91
1969,peromalavidanomedoy,0,1
913,keep,7,5
936,preste,2,1
924,fantasmas,1,6
2958,gritar,3,5
10397,srfc,2,0
937,camiseta,22,10
934,disfrazarme,4,7
1980,dirtyboy,0,2
971,atrapas,1,0
1979,oxigenofm,1,3
921,luces,6,5
876,pregunto,7,15
955,sere,15,14
884,ariana,4,10
917,down,5,5
922,sales,0,4
960,queriendo,6,9
974,gustas,12,18
962,inspiracion,9,2
1983,cambio,86,62
6180,universo,7,9
6177,amocuantolo,1,0
1985,barrigaun,0,1
1986,delineador,0,1
1987,ojeraslas,0,1
919,quesustocuando,12,12
975,tuuuuuuu,1,1
2957,piensas,8,12
10401,affrontrer,1,0
10402,fclorientoff,1,0
1023,moriria,0,2
1012,iremos,2,3
1992,anhelo,2,7
1041,creyendo,3,8
987,rogerperaza7,1,0
988,terriblemente,1,0
989,ismaelmarquez20,1,0
990,beberrrrrrrr,1,0
1020,consumiera,0,1
1021,desaparecieras,0,1
991,parame,4,0
1014,andan,9,6
2000,mia,28,47
1042,vaina,12,18
999,belleza,23,28
1038,morira,2,3
1999,elegi,1,4
1990,prohibido,5,7
1003,dejan,23,28
1035,plane,5,3
1006,otras,33,41
1002,unas,46,50
983,pessoa,1,5
2002,esperando,38,37
992,bola,4,1
993,tay,2,2
998,ultima,31,25
6183,olvide,10,9
1024,ausencia,8,9
981,ganas,78,163
923,corriendo,6,9
1000,sino,71,88
942,an,22,20
980,culpa,34,21
994,soltera,1,11
323,lindo,54,127
945,sandwich,0,4
1993,regalo,33,36
293,pero,614,784
1019,existencia,7,6
1028,saca,18,14
1044,olvidarte,5,7
1016,tomando,6,8
1004,flores,10,9
1011,juiciosos,1,0
997,na,9,9
6182,pretendo,3,1
1025,sacrificio,5,7
1027,amorde,0,1
1017,etc,12,6
1032,accept,0,1
1034,fuzzy,0,1
1991,deseado,5,4
1036,socks,0,1
1037,lauritaaaaa,0,1
1039,siendolo,0,1
1040,sigue,76,54
6185,olvidaria,1,0
1989,trasnoche,0,1
1994,defectos,6,10
1045,cupierasen,0,1
1998,equivoque,3,3
1047,sitioque,0,1
1001,aprendi,18,19
1008,visualizaram,2,6
1997,compararte,0,2
2961,humildad,17,14
2959,seguimos,24,34
1007,espinas,3,2
2001,llegara,15,11
6178,1daniel6cdoc,5,0
985,visitar,7,11
6184,digame,1,4
6181,halla,3,5
1096,rest,1,1
890,oye,24,33
1052,ofertas,5,5
1056,timetheprismaticworldtour,0,1
2009,terminar,19,24
1049,nostalgia,5,6
1069,every,8,12
1059,later,2,1
1090,entendido,2,4
2017,parecido,5,4
1099,takes,2,1
1084,niece,2,1
1051,multiples,1,2
1061,only,14,7
1081,meanwhile,2,1
6193,luciana,2,4
1073,grow,9,6
1071,thank,17,37
6192,chiquita,3,2
1075,hillaryclinton,0,1
1067,made,10,7
1079,iowa,0,1
1082,back,23,14
2013,insuficiente,1,1
6188,erecciones,1,0
1085,itrunsinthefamily,0,1
2012,saldo,1,2
2004,rapidooooo,0,1
1089,constante,8,13
2441,guys,8,9
1092,jake,0,1
1100,village,3,1
2008,iniciar,7,4
1095,katyripjakebailey,0,1
2486,think,10,3
1065,that,51,35
1083,home,15,11
2014,llamar,9,16
2016,cumples,1,2
2005,quiiere,0,1
1070,them,11,18
2443,perfect,7,12
2003,preparando,8,7
2485,do,27,38
2021,sufras,0,3
2015,recargues,0,1
1996,enamorado,13,21
1029,frutos,4,4
1048,fuera,58,50
1064,god,18,19
837,ante,70,29
1988,noches,49,46
1043,medio,50,35
1058,shows,3,5
1013,esos,75,106
1093,primera,68,67
1088,dificil,49,63
6186,pana,6,2
2011,olvidar,25,45
1015,rumba,22,11
1091,manera,36,49
1062,by,96,58
986,cumpleanos,83,86
1995,han,69,68
2960,juntas,4,11
185,llego,75,64
1022,seguro,43,32
1033,all,53,56
1053,vivir,56,107
2020,enamora,5,22
2007,guerra,30,25
1614,iba,19,24
1098,consciencia,1,3
1057,151,2,2
6189,hacenada,1,0
2952,penso,1,3
2022,rompecabezas,0,1
1068,each,6,3
6190,tunada,1,0
2019,quedes,3,5
1055,last,18,17
1054,one,55,44
6191,1oc1,1,0
6187,terror,26,16
1094,creyo,2,2
1097,peace,2,3
1063,grace,1,1
1072,time,31,30
2018,inventa,2,2
2036,cinecolombia,4,1
1149,kilos,3,4
6198,pirata,4,5
1148,49,9,2
2966,ush,2,4
2967,pelada,0,1
2965,levanto,7,6
1143,mario,15,9
1111,rufina,0,1
1112,cortecero,0,1
2969,quedaba,1,3
6199,callejera,0,2
2046,disfrutalas,1,1
6196,crossover,0,2
2032,acompane,5,4
2029,merezca,1,1
1138,honda,1,1
1120,vacidano,0,1
2033,ame,6,16
1102,lavozkidscolombia,1,2
1123,escaparate,0,1
2970,piso,13,9
2023,pieza,5,2
1115,pueblos,4,4
1144,bros,3,3
1127,tinti,0,1
1128,liliyo,0,1
1155,75,5,5
2039,proyecto,46,18
1131,bolsillorau,0,1
1132,rau,0,1
1130,pesos,20,20
1106,cansancio,5,13
2041,devuelven,3,1
1139,carlos,70,15
6195,arias,8,2
1124,arroz,7,6
1114,tradiciones,1,3
1122,bollo,1,1
2037,energia,52,25
1135,atorado,0,2
1103,disenadora,0,2
1147,sabados,8,9
1146,peluquerias,0,1
1153,pueda,18,48
2028,comparte,9,11
2962,pobre,19,22
1105,perry,7,3
2043,obligacion,1,5
2030,valore,0,3
6197,yadel,0,1
1136,esconda,1,1
2027,caben,0,1
1107,nivel,39,32
1113,presentacion,16,13
1156,flaca,5,8
1151,rebajar,1,1
1104,modas,1,6
1108,gimnasiaporsenal,0,1
1118,ria,0,1
2034,sihaycine,1,0
2035,mallarinovictor,1,0
1086,katy,8,5
2031,lagrimas,8,17
1121,late,2,3
2040,condicional,1,0
1137,doy,21,45
2964,caigo,2,8
6194,martines,1,0
2042,devolviendo,1,0
1101,nina,14,35
2044,jcah,1,0
2045,arranques,1,0
1117,sancocho,1,2
2047,poseas,1,0
1133,caimanes,0,2
2968,caia,0,1
2024,lugar,67,80
1140,dj,5,4
2038,seguir,60,66
1074,repost,64,37
1126,nino,35,40
2006,joa,5,4
972,atencion,52,35
1142,bello,24,33
1134,estan,156,127
6200,gasto,3,1
2026,piezas,3,2
1145,mios,12,11
1129,cinco,21,11
2025,insistas,0,2
1119,mochila,0,2
2973,aplausos,1,4
1192,tinto,6,1
2975,destruyen,2,3
1210,camine,2,4
1165,rellena,0,1
2050,ajuste,1,0
1168,contesta,3,2
1160,marica,16,24
1169,6q,0,1
2059,vives,7,8
1214,chimba,17,18
1220,gonorreas,2,4
1207,fijamente,1,3
6201,diciendole,0,1
1211,compro,4,3
1200,incluso,4,14
1179,disfrazvoy,0,1
1181,xk,0,1
1164,bazurto,1,1
1158,s,28,34
1206,miren,6,8
1166,carne,39,8
1186,correderas,0,1
1194,emociona,1,8
1172,confidente,1,4
2051,prioridades,4,2
1189,costenas,0,1
1221,gustan,10,25
1202,predecir,2,2
1185,danan,5,1
1217,vibras,0,1
1196,wha,0,1
1183,mando,10,12
1215,locha,2,2
1222,ilusa,0,4
2060,esperanzas,2,4
1201,capaces,4,7
2971,kpa,0,1
2052,entienden,6,4
1154,gorda,3,12
2053,ajeno,6,6
1223,maldita,10,26
1212,pizza,21,16
1213,sucede,6,10
1161,ala,9,3
1159,manda,13,13
1176,guadalupe,4,2
1195,verme,6,12
1209,digan,21,22
1187,colombianas,4,2
1199,intuitivos,1,1
1198,extremadamente,2,3
1190,coca,11,4
2058,movimiento,8,7
2056,criados,1,0
1175,rosa,12,14
1167,literalmente,3,3
6204,mienta,0,2
1184,arreglar,6,4
1197,piscis,2,17
2972,filosofa,0,1
1182,hacen,79,69
2048,reflejate,1,0
2057,karma,4,18
2061,cometeras,1,0
1177,combinacion,4,4
2976,vidalo,0,1
2977,acaboahora,0,1
2978,leyo,0,1
2979,expliquemelo,0,1
1191,cola,11,11
1204,premoniciones,1,1
6205,pelucas,0,1
1226,intimidas,0,1
1296,hinchada,23,9
1225,0394vane,0,2
1229,arabe,2,2
1285,embajador,6,2
1298,deseamos,3,2
1254,primos,2,7
1232,julianamroman,1,0
1233,alixiguaran,1,0
1234,saraybohorquez,1,0
1235,lauasuarez,1,0
1174,barrio,51,36
1218,mes,55,63
2974,frases,5,7
1216,mejores,93,121
1188,senores,43,23
1203,pasar,53,76
1125,vive,47,55
1170,t,14,19
251,sus,293,207
1173,maria,28,34
6202,ley,27,17
1178,dice,129,130
1208,ojos,58,96
1157,autoestima,5,9
1171,diga,31,40
1236,roneras,1,0
1289,machado,2,1
1264,iva,4,0
1256,suenito,1,2
1240,alentar,9,1
2980,palabrashola,0,1
1263,escuchando,30,14
2068,luz,32,53
1272,uruguayo,2,4
1245,seve,1,0
1230,volvio,16,10
1266,llegando,15,8
1277,torneo,26,9
1231,amooooo,0,6
1278,llevan,14,16
1244,luna,49,34
2063,autenticidad,1,1
1255,echare,1,0
1253,espejo,8,6
1283,jugado,9,3
1286,nicolas,16,8
1279,obligado,5,1
1243,pava,8,2
1205,necesita,46,49
2067,planta,6,2
1248,decirme,3,3
2982,extana,0,1
1252,miro,8,11
1294,mano,65,55
1260,maestro,19,11
1270,rumbita,1,0
1271,03bahp,1,0
1268,martha,4,1
1237,tomen,7,1
2983,perfectos,2,6
1238,gasolina,14,3
1251,suenos,58,65
1265,pelear,3,13
2065,responder,8,9
1262,fria,7,11
1295,pensar,77,91
6206,b,16,9
1273,jugamos,3,3
1275,intensidad,3,4
1246,propio,13,19
1288,deiver,0,1
2062,regala,6,4
1257,230,1,1
2072,excusa,4,7
1267,futbol,106,25
2066,lenguaje,8,5
1258,cole,1,3
1241,amores,22,34
1228,urgente,12,12
266,alcanza,4,6
1247,dueno,11,13
2073,ponerte,1,1
2070,arma,7,6
2985,haran,4,6
2071,ajena,4,3
1269,salida,12,10
1292,absoluta,8,3
1280,misa,7,9
1239,metro,37,19
1290,vayan,3,11
2981,olvidonno,0,1
1227,encerrado,2,4
1261,al2,2,1
6203,1danielayepes1,0,2
1287,vikonis,4,1
2082,valioso,9,0
1315,people,43,39
1303,titiulos,0,1
1334,bonito,37,70
2079,encontraras,6,4
1356,sensacion,9,20
1311,dueles,1,4
1314,excelente,103,48
1310,imaginaban,0,1
2990,fuertes,15,12
1333,desastre,8,8
1329,confiar,9,17
1338,decides,3,4
6213,construido,5,2
1340,afan,9,6
1341,aprovechen,1,1
1349,ayuda,37,40
1323,millonariospongan,0,1
1308,gano,64,26
1347,suyos,2,3
1324,verdadque,0,1
6208,leeeeenda,0,1
1326,cuesteque,0,1
6207,ayyy,2,9
2069,lamento,7,5
1291,tristeza,32,48
1284,semestre,14,24
1353,personas,167,239
2064,oportunidad,31,22
1281,perder,59,61
1259,musica,113,72
1242,buenos,158,135
2076,rumbo,26,12
2984,ustedes,54,73
887,ano,135,134
1366,necesitan,17,10
1304,arrepiento,4,12
1331,chocando,0,1
1332,miaque,0,1
2078,viaje,22,15
1335,kany,0,1
1321,pongan,5,7
2994,solucionar,7,4
2075,ceses,1,1
2086,sentir,51,67
1355,claramente,4,5
1307,pierdas,20,13
2074,marcha,5,4
1337,actitudes,4,6
1300,sonamos,1,3
1348,aferrece,0,1
1322,huevos,11,9
6209,soylomejordetuvida,0,1
1302,gane,20,14
1363,costumbre,9,11
1325,cueste,10,5
2084,defender,16,4
1305,aunque,61,99
2083,necesites,4,2
2087,sentirte,4,4
2081,verdaderamente,11,0
1360,tocados,0,1
1362,embarre,0,1
1350,jode,4,8
1364,disculparme,0,1
1306,ganes,4,3
1309,tubo,3,3
2988,entregar,7,4
1346,abrace,1,3
2989,buso,1,1
1369,camala,0,1
1339,encarinarte,0,3
1351,acuerdece,0,2
6210,ai,0,1
2077,entregues,1,0
1357,cosquillas,1,2
1367,sanar,1,5
2080,brujula,1,0
1342,disimuladamente,0,2
2993,intentando,9,7
6211,lofiu,0,1
1336,garcia,14,7
2088,acompanado,6,3
6212,memi,0,1
1352,estupidez,9,9
2987,juicioso,2,1
1313,r8robayooficial,1,1
1368,hazme,2,12
1354,imaginan,2,2
2992,tetto,0,2
1312,nicovikonis27,5,4
1370,arruncha,0,1
1371,acuestan,0,1
1372,mimiresperaban,0,1
1375,romanticos,0,2
1424,ayudame,3,5
1423,jesucristo,4,2
1379,asperas,0,1
1381,burrito,0,1
1382,sabanero,0,1
1401,verte,43,54
1385,tukitukiukitukitukitukitaa,0,1
1386,apurese,0,1
1427,interesados,3,2
1412,remedio,6,3
1402,miradas,3,6
1409,seremos,2,3
1411,imaginas,4,5
2097,necesario,22,19
1376,detalles,12,27
1395,04nathacha,0,1
1396,matarte,0,1
1407,olvida,15,26
1416,loca,14,36
1397,acabado,4,3
1406,disfrutado,1,2
6216,salido,9,4
11193,officialkeef,0,0
1421,faltes,1,4
11194,entrante,1,1
1403,hablan,25,16
2995,falsos,11,6
2997,esferos,0,1
3001,pidan,5,1
1408,sebastiiandiaaz,0,1
2099,aspecto,2,4
2092,verdadera,10,10
2098,par,8,14
2096,alejan,2,1
1410,complices,2,3
1282,hemos,13,24
2093,causa,22,9
1358,empiezan,4,9
1434,ahi,80,99
1361,extranando,1,5
1380,diciembre,43,30
1378,moda,11,24
6214,papi,12,15
2991,don,20,20
2085,soledad,23,20
1415,bipolardramatica,0,1
1417,abrazototote,0,1
2090,enemigos,8,7
1388,viejo,22,6
2998,lapices,0,1
1249,puedo,72,146
2091,dejes,19,15
1426,etcrisisvenezuela,0,1
1384,belen,3,1
2999,colores,8,18
1373,sexo,15,19
1440,querer,41,63
1436,2911,0,1
1437,alejemos,0,1
1374,quedamos,4,7
1428,combatir,5,2
1418,invitamos,7,2
1389,serios,4,4
1442,muramos,0,1
1425,valiente,6,16
1435,jeremias,0,2
2095,pierden,12,8
1429,mafias,6,1
2089,combates,1,0
2094,oportunidades,17,17
2100,complacer,4,3
1439,dejemos,7,3
1430,narcotrafico,6,3
6215,contesteme,0,1
1432,juanmansantos,78,21
1377,pasaran,4,2
1433,temor,4,7
1419,feria,8,6
11192,rig,0,0
1405,boca,61,29
1431,frontera,11,5
1400,falta,111,133
1387,nero,8,9
11195,danzig,0,0
1487,verdaderas,1,2
1447,2co,0,1
1448,41314,0,1
3007,perezosos,1,2
1471,penas,6,8
1489,levanten,0,2
1477,timoteo,1,2
1485,demas,51,65
3002,pasada,5,4
1466,desierto,4,5
2122,periodo,8,7
1451,preparado,12,10
1480,compromiso,18,20
2104,alejarte,4,2
1465,vivifica,0,1
1460,obra,17,9
3009,virgo,5,19
2116,arrastra,0,1
1476,dominio,5,2
2115,falten,2,5
1467,digas,6,8
1481,alegria,45,43
2107,clarita,2,2
6219,llamadas,6,9
1459,maravillosa,9,13
2120,ramirez,11,3
1470,alegrias,14,8
1490,contra,115,63
6218,vere,2,8
1482,fiel,13,21
1492,ventana,4,6
1493,audifonos,7,8
3006,ositos,3,1
6217,cirugia,15,8
1494,oidos,4,2
2106,balsamo,1,0
1458,cuan,5,4
1453,dedique,1,2
2109,engordar,0,2
2124,superar,12,7
1452,quedate,4,19
2102,necesaria,5,2
2103,explicacion,3,5
2105,desgasta,1,0
1455,mande,2,5
1449,niega,3,4
1274,tanta,31,47
1383,camino,70,76
2996,prestar,0,5
1478,invitacion,15,7
1422,amar,29,53
1413,muerte,38,32
3004,unos,55,64
1414,celosa,4,14
446,mundo,225,284
2049,quizas,14,19
2121,tres,57,44
1491,mirando,7,13
1141,cura,6,20
3003,quiza,11,7
1443,dara,7,12
1444,hizo,63,48
410,hacer,232,268
1390,problemas,39,37
1193,unico,75,86
1484,aceptar,15,17
1486,conoce,27,35
2112,depilo,0,1
1461,espiritu,16,12
3010,critico,1,2
2119,gusana,0,1
1463,traves,18,16
1488,intenciones,5,3
2123,trigonometrtia,0,1
2111,tomo,20,8
2118,instinto,1,1
1464,agua,66,52
3005,hermosos,2,21
1475,cobardia,7,4
3008,onda,2,1
1462,santo,18,14
1457,trague,1,5
1393,seras,11,24
1473,cambia,21,30
2114,frijol,0,1
2154,serle,0,2
1525,innecesarias,1,1
2147,dejare,10,16
1500,cenicienta,0,1
1540,dentro,27,48
1538,destrozado,0,2
1515,depende,16,14
1544,estaran,10,12
1501,hubiese,4,6
1504,habria,6,6
1524,rencor,3,6
1508,mioo,0,1
1509,muchooooo,0,1
1510,borraran,0,1
2135,puntos,40,19
2136,importe,2,8
2131,sacando,3,2
2134,choco,3,4
1517,sinceramente,1,6
2128,esseveraflorsi,2,2
1519,malos,9,18
2133,puestos,7,3
6220,trancon,13,5
1495,olvidarse,0,3
1529,pensaba,3,7
2140,adoro,12,28
1499,atras,29,25
1535,cumplen,6,12
3013,honrado,1,2
1512,dejando,10,12
2142,firme,14,10
2108,comer,48,42
11197,crowd,1,2
1536,cancer,41,50
1502,recoger,5,2
2143,negrita,0,3
1505,convertido,3,1
2158,valora,9,11
3016,carranza,1,1
2157,dizque,7,14
2141,abuela,10,10
3014,emotivo,0,1
2132,lengua,7,10
3015,acaso,7,13
2148,vuelva,6,12
1539,hundido,0,1
1545,aquellos,14,11
1533,alrededor,5,8
11196,nyc,1,2
1520,lleno,26,27
3011,maniatico,0,1
2126,alcanzar,7,7
1531,prometen,3,2
2129,toma,19,13
1523,guardo,2,5
2130,pucherosmandando,0,1
1528,decepciono,3,2
2146,protegere,0,2
1498,hacia,38,37
1546,haberse,2,1
2152,orgullosa,2,14
1497,mires,1,3
1542,debil,5,6
1513,huellas,4,5
2113,07pichu,0,3
2137,nietas,0,1
2138,silvaaanatalia,0,1
1543,ocasiones,0,3
3012,obsesionado,1,4
2145,sararincon17,0,1
1514,cicatrices,3,9
2149,golpear,0,1
2150,fcamila12,0,1
1516,disfruta,15,15
1521,hipocritas,2,9
2153,mentirle,1,2
1522,sinceros,1,8
11198,superjoint,0,0
1276,resto,37,31
1450,cosa,47,66
1530,muchos,91,69
1483,saben,47,52
1532,mira,32,41
1404,existe,41,36
1446,llevara,4,5
1541,sacas,1,7
3017,buenoooooo,0,1
3018,loredy,0,1
1534,cuantos,22,12
2155,infiel,3,5
2159,extrana,10,12
1507,ahy,2,2
11199,veilofmayaband,0,0
1496,soportas,1,3
2139,infinitas,4,9
1527,ensenare,0,3
2127,importar,7,16
1556,ciertas,2,7
1602,sufrir,13,20
1603,ataque,18,5
1511,olvidaran,0,2
1592,eularpres,1,0
1548,conversaciones,7,11
2168,cometo,1,3
1549,borres,0,2
3023,presiento,1,4
1594,virus,6,1
1573,respeto,41,36
1555,acordarse,1,3
2161,olvidan,8,9
2177,ilegal,7,5
3021,busito,0,1
1586,72,4,2
2162,maquina,7,3
2178,uu,4,10
1552,sonrisa,59,67
1597,recuerde,4,3
1585,probabilidad,1,1
3019,arequipe,1,8
1570,festividades,1,0
1582,brazo,7,5
2170,mantiene,6,7
2165,odia,2,16
1566,pasen,8,11
1568,cuiden,2,3
6222,miopor,1,0
1579,asimetria,1,0
1567,padres,26,15
3027,perras,5,10
1589,purpura,2,2
1583,anormal1,1,0
1584,hallazgo,1,0
1593,departamentos,7,1
1565,felizsabado,10,7
1581,descenso,4,0
1563,felizhalloween,5,0
1590,schonleinhenoch,1,0
1576,cincinnati,2,0
1553,abrazo,50,41
1596,neurotips,1,0
1600,aumenta,12,4
1599,controlada,1,0
3022,entenderas,0,2
2179,fijese,0,2
1588,diagnosticos,1,1
1562,consejos,11,16
1604,cerebrovascular,1,0
1554,fingir,1,14
1601,riesgo,22,9
1560,procura,0,6
1550,confies,0,4
2173,chicas,3,16
1557,volveran,4,4
1558,ocurrir,1,2
2151,0810laura,0,2
1577,sencilla,3,3
2163,coser,0,2
1574,acv,3,0
1587,criterios,2,0
1547,quedado,1,4
3026,osea,12,10
2175,ombliguera,0,1
3028,mover,0,3
3020,lindaaaa,0,1
2164,mete,15,13
1561,divierta,0,2
1571,celebren,2,1
3024,aburridoooooooooo,0,1
1595,zika,2,1
1580,facial,1,1
6223,lambono,1,0
2180,pregunte,1,3
1575,escala,5,1
2160,valoran,3,7
1578,pasos,26,15
6224,envidiono,1,0
6221,jodo,1,1
6225,lloviendomas,1,0
6226,jeremih,1,0
2166,bobitos,0,3
1598,diabetes,2,0
1638,guia,14,8
1506,princesa,25,39
2174,dulces,25,38
2176,deberia,44,52
1559,vas,43,90
2172,hambre,37,32
2169,18,30,21
1572,convivencia,4,0
1551,cualquier,50,61
1685,dandome,1,2
2191,falles,3,5
1625,salvar,9,7
11564,discoemisora,1,0
1641,tratamiento,3,1
1668,dure,2,8
1637,supero,4,5
2184,higado,4,1
1691,rechazar,2,1
2185,russi,0,1
1636,glen,1,0
1623,hubiera,25,12
1639,aha,1,0
2181,pierdo,4,9
1627,votado,3,1
1677,engana,1,1
1643,infecciosa,1,0
1640,diagnostico,3,2
1678,cambiado,5,6
1662,urbanos,3,2
1626,glenn,5,8
1650,narcolepsia,1,0
3033,ocho,7,7
1652,actualizada,1,0
1645,embutidos,6,0
1690,deberiamos,6,6
1634,twd6nafox,2,0
1661,temas,13,11
2182,interes,22,21
1667,matador,2,3
1655,despertar,17,20
1653,profundidad,8,2
3032,ofendo,0,2
6228,future,14,4
1663,pardose,1,0
1670,tuya,12,19
1659,profundo,8,9
1656,fenomeno,14,2
1693,sean,32,42
1679,prioridad,2,13
1660,conocedor,2,1
1682,pendejo,2,10
1675,queriendole,0,1
1629,twd6enfox,3,0
1644,adultos,7,4
1664,muerde,1,1
1633,edition,4,0
1648,serlo,2,3
1676,conformo,1,5
1647,procesada,4,1
1683,envidiosaque,0,1
1671,enamorarme,1,9
3030,mamada,2,4
2186,embrigarme,0,1
2183,volverlo,2,6
1689,rebajarse,0,1
1651,revision,5,0
1680,suya,6,7
1692,limite,6,7
1694,melosos,0,1
2187,triunfadora,0,1
2167,icamilaruiz,0,2
1674,aplica,7,6
1666,simplemente,28,34
1681,creen,12,20
1649,oms,19,8
1630,urna,2,0
1687,interior,7,13
3031,mamadaaaaaaaaaaaaaa,0,1
2190,cachoniaron,0,1
1669,satisfaccion,7,7
1673,marcho,0,2
1624,prometido,5,2
6229,royalty,1,0
11565,continentea,1,0
3035,tocada,0,1
1646,cancerigenos,2,0
6230,perfilpara,1,0
1642,endocarditis,1,1
11566,entrevistado,1,0
6227,links,2,0
2219,buscan,12,15
2194,permitas,6,6
2196,llevas,5,6
2125,pasado,46,84
2206,munir,1,1
2231,final,102,100
2213,explotar,2,1
2224,rwcfinal,2,0
2200,sroberto,1,0
2223,rugbyworldcup,3,0
2203,pasadadeberia,1,0
2204,moderar,1,0
2222,allblacks,7,0
2205,criticas,6,4
2207,sandrodigo,1,0
1518,acabe,17,22
2188,ex,31,32
1631,virtual,4,5
1591,segun,47,27
1688,tampoco,24,29
1672,dimelo,6,3
327,son,360,414
1686,misma,32,71
1503,zapato,2,3
3044,efecto,7,9
3053,160,3,2
2210,sergi,8,4
3040,abuelita,0,8
2236,mejorando,2,2
2209,describir,5,4
2233,rwc2015,6,1
2242,hablando,35,35
2202,comparacion,5,1
2201,temporada,17,12
3041,respeta,8,4
2241,existen,14,19
2226,maa,1,0
2227,nonu,1,0
2228,nzlaus,1,0
2221,diccionario,1,0
6232,nadapara,1,0
2239,estes,18,18
2234,kloop,1,0
2212,empezando,5,7
2237,ynwa,1,0
2215,barca,21,6
2208,celebrar,13,12
3054,choca,3,3
3051,meterte,4,2
3046,tefa,0,2
6231,llenarme,1,1
3037,buseta,3,2
2244,smgcali,6,0
3038,chupada,0,1
3039,pirulitoexclamo,0,1
